,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,has_smurf_yn
3509,E034A2F2,0.00,274+,60679.00,872.00,0.00,441.00,1584.00,147.00,0.81,435.00,57.00,0.00,122.00,6.00,25.00,0.00,48.00,50.00,2.00,162373.81,2.00,0.00,562.00,697.00,1.00
3510,E0379DE7,1.00,17,563.00,1.00,0.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,3.00,254.01,1.00,0.00,2.00,2.00,0.00
3511,E03EBDF5,1.00,16,611.00,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,3.00,572.38,2.00,0.00,2.00,2.00,0.00
3512,E0423C32,0.00,59,1038.00,8.00,0.00,4.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,6.00,5958.10,2.00,0.00,2.00,8.00,0.00
3513,E04704AE,0.00,273+,50963.00,235.00,1.00,156.00,815.00,33.00,0.18,0.00,19.00,0.00,0.00,0.00,19.00,0.00,50.00,50.00,9.00,588909.50,1.00,0.00,150.00,196.00,1.00
3514,E0537E7E,0.00,273+,4591.00,45.00,0.00,38.00,62.00,15.00,0.36,0.00,4.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,3.00,486553.66,1.00,0.00,27.00,35.00,0.00
3515,E0724849,1.00,25,91.00,6.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,9.00,45660.60,2.00,9.00,1.00,7.00,0.00
3516,E08364F0,0.00,273+,99745.00,341.00,2.00,234.00,1813.00,6.00,2.00,0.00,42.00,0.00,69.67,10.00,28.00,0.00,7.00,50.00,6.00,163915.91,1.00,0.00,56.00,287.00,1.00
3517,E08C04DC,1.00,19,130665.00,615.00,36.00,569.00,1423.00,46.00,2.54,57.00,37.00,0.00,0.00,50.00,86.00,0.00,1.00,50.00,6.00,75768.64,2.00,0.00,282.00,493.00,1.00
3518,E08F42F0,1.00,23,501.00,22.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,45.00,10.00,93838.77,1.00,0.00,1.00,23.00,0.00
3519,E0A32EF3,0.00,68,80472.00,1012.00,0.00,314.00,2977.00,48.00,0.60,0.00,67.00,0.00,0.00,1.00,115.00,0.00,50.00,50.00,10.00,622569.94,2.00,0.00,80.00,901.00,1.00
3520,E0AE87EC,0.00,273+,49354.00,344.00,1.00,230.00,1903.00,17.00,1.43,148.00,33.00,0.00,0.00,0.00,153.00,0.00,10.00,50.00,1.00,441280.99,1.00,0.00,249.00,259.00,1.00
3521,E0E682FF,0.00,56,67368.00,382.00,0.00,296.00,1628.00,107.00,0.81,103.00,21.00,0.00,0.00,6.00,101.00,0.00,50.00,50.00,1.00,269992.80,2.00,0.00,292.00,323.00,0.00
3522,E1016D39,1.00,16,63952.00,386.00,149.00,235.00,1158.00,14.00,1.00,11.00,10.00,0.00,0.00,0.00,87.00,0.00,1.00,50.00,6.00,163906.24,1.00,0.00,83.00,293.00,1.00
3523,E108C6FB,0.00,188,10776.00,306.00,0.00,15.00,66.00,248.00,1.46,0.00,1.00,0.00,0.00,6.00,0.00,0.00,50.00,50.00,8.00,1686279.23,2.00,0.00,179.00,276.00,1.00
3524,E1105EEC,1.00,19,13781.00,10.00,38.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,39.00,8.00,118886.49,2.00,0.00,2.00,11.00,0.00
3525,E11320DE,1.00,19,8825.00,24.00,21.00,5.00,176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,33.00,50.00,9.00,358337.37,1.00,0.00,3.00,22.00,0.00
3526,E11819A8,0.00,256,91961.00,457.00,29.00,161.00,2885.00,0.00,0.00,0.00,29.00,0.00,248.00,0.00,212.00,0.00,1.00,50.00,6.00,150167.35,2.00,0.00,13.00,363.00,1.00
3527,E11D04EF,0.00,106,974.00,9.00,0.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,2.00,1805231.01,1.00,0.00,2.00,10.00,1.00
3528,E12855EF,1.00,19,3856.00,10.00,10.00,2.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,46.00,50.00,9.00,445303.01,2.00,0.00,2.00,10.00,0.00
3529,E12AA7FB,0.00,271+,53280.00,349.00,3.00,361.00,1288.00,0.00,0.00,24.00,25.00,0.00,212.00,51.00,42.00,0.00,4.00,50.00,2.00,154323.46,2.00,0.00,345.00,319.00,1.00
3530,E12B567C,0.00,272+,70968.00,509.00,42.00,419.00,1371.00,63.00,0.97,139.00,34.00,0.00,0.00,6.00,25.00,0.00,1.00,50.00,6.00,216002.21,2.00,0.00,779.00,406.00,1.00
3531,E131B6F3,1.00,16,975.00,7.00,0.00,4.00,12.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,6.00,804620.73,1.00,0.00,4.00,8.00,1.00
3532,E138DCA2,0.00,272+,69439.00,342.00,12.00,314.00,1308.00,2.00,0.00,120.00,26.00,0.00,32.00,33.00,63.00,1.00,1.00,50.00,7.00,191135.16,2.00,0.00,152.00,255.00,1.00
3533,E13C6B75,0.00,273+,89408.00,961.00,0.00,468.00,5743.00,0.00,0.00,0.00,5.00,0.00,3.44,52.00,1310.00,0.00,50.00,50.00,9.00,172874.61,2.00,0.00,147.00,867.00,1.00
3534,E14B9EF8,0.00,177,35035.00,82.00,0.00,122.00,359.00,0.00,0.00,0.00,15.00,0.00,0.00,11.00,4.00,0.00,1.00,50.00,6.00,410576.66,1.00,0.00,24.00,68.00,1.00
3535,E167D0FE,1.00,24,706.00,24.00,0.00,6.00,22.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,6.00,170498.17,2.00,9.00,33.00,23.00,0.00
3536,E170F2F8,0.00,177,31735.00,365.00,1.00,172.00,1617.00,15.00,0.67,125.00,13.00,0.00,0.00,4.00,96.00,0.00,50.00,50.00,5.00,306174.20,1.00,0.00,198.00,308.00,1.00
3537,E18AA1ED,0.00,63,58025.00,403.00,0.00,236.00,722.00,94.00,1.29,19.00,35.00,0.00,0.00,2.00,31.00,0.00,50.00,50.00,5.00,175244.05,2.00,0.00,152.00,304.00,1.00
3538,E1AE18EC,0.00,274+,104227.00,742.00,59.00,398.00,3263.00,25.00,24.00,0.00,25.00,0.00,0.00,5.00,201.00,0.00,1.00,50.00,6.00,178996.23,2.00,0.00,189.00,629.00,1.00
3539,E1EE1002,0.00,29,60805.00,113.00,93.00,56.00,1021.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,35.00,0.00,1.00,50.00,10.00,524808.40,1.00,0.00,24.00,71.00,1.00
3540,E1FEE165,0.00,277+,8333.00,56.00,0.00,86.00,248.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,50.00,50.00,3.00,575574.29,1.00,0.00,13.00,53.00,1.00
3541,E21442EF,1.00,21,372.00,13.00,0.00,1.00,23.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,8.00,0.00,50.00,50.00,2.00,1042716.20,1.00,9.00,2.00,14.00,1.00
3542,E2341FFD,1.00,22,13028.00,500.00,0.00,17.00,213.00,414.00,1.59,0.00,0.00,0.00,0.00,1.00,1.00,0.00,50.00,50.00,7.00,761278.87,1.00,9.00,260.00,467.00,1.00
3543,E246837C,1.00,19,43965.00,31.00,88.00,25.00,883.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,4.00,0.00,1.00,50.00,6.00,171355.76,2.00,0.00,10.00,31.00,1.00
3544,E25ACCBB,1.00,19,873.00,4.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,1.00,76157.05,1.00,0.00,2.00,4.00,0.00
3545,E26C0EAC,0.00,273+,104362.00,332.00,24.00,307.00,1005.00,13.00,1.17,17.00,16.00,0.00,102.00,32.00,39.00,0.00,1.00,50.00,6.00,537325.58,2.00,0.00,203.00,284.00,1.00
3546,E2712457,0.00,272+,29719.00,195.00,1.00,121.00,2627.00,3.00,0.00,27.00,9.00,0.00,6.33,22.00,237.00,0.00,30.00,50.00,9.00,255155.64,2.00,0.00,130.00,172.00,1.00
3547,E28B01FC,0.00,264+,18161.00,126.00,0.00,79.00,256.00,0.00,0.00,2.00,8.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,8.00,311149.05,2.00,0.00,23.00,104.00,1.00
3548,E292148F,0.00,273+,93687.00,448.00,28.00,383.00,3313.00,73.00,1.92,241.00,6.00,0.00,3.54,63.00,755.00,0.00,1.00,50.00,8.00,181748.28,2.00,0.00,551.00,379.00,1.00
3549,E29DB7C5,0.00,135,28685.00,67.00,114.00,30.00,464.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,1.00,0.00,1.00,50.00,6.00,479525.10,1.00,0.00,14.00,63.00,1.00
3550,E2A5C6EA,0.00,112,3582.00,34.00,0.00,18.00,58.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,5.00,0.00,36.00,50.00,10.00,859430.16,2.00,0.00,7.00,32.00,1.00
3551,E2CE089E,0.00,275+,5862.00,17.00,2.00,0.00,95.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,22.00,50.00,1.00,40632.46,1.00,0.00,4.00,17.00,1.00
3552,E2F88890,0.00,279+,114364.00,70.00,7.00,76.00,719.00,0.00,0.00,45.00,7.00,0.00,0.00,6.00,9.00,0.00,27.00,50.00,9.00,113254.29,2.00,0.00,123.00,68.00,1.00
3553,E3391DF9,1.00,19,3505.00,18.00,0.00,10.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,13.00,0.00,50.00,50.00,6.00,712170.63,2.00,0.00,7.00,17.00,1.00
3554,E34601E7,1.00,15,10114.00,21.00,8.00,5.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,20.00,50.00,9.00,760164.74,1.00,0.00,7.00,12.00,1.00
3555,E34835EC,0.00,30,958.00,8.00,1.00,3.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,2.00,346.30,2.00,0.00,1.00,7.00,1.00
3556,E3675FEB,0.00,272+,80648.00,160.00,14.00,289.00,2651.00,7.00,0.75,18.00,32.00,0.00,118.00,10.00,41.00,0.00,1.00,50.00,3.00,337823.42,1.00,0.00,101.00,134.00,1.00
3557,E36A03FD,1.00,20,9343.00,80.00,0.00,38.00,90.00,18.00,0.80,0.00,12.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,3.00,956700.07,1.00,0.00,26.00,61.00,1.00
3558,E378BEF4,1.00,20,1154.00,33.00,1.00,0.00,145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,46.00,50.00,3.00,807635.78,2.00,0.00,1.00,34.00,1.00
3559,E37BB18F,1.00,15,17353.00,65.00,0.00,61.00,450.00,0.00,0.00,0.00,4.00,0.00,5.00,5.00,62.00,0.00,50.00,50.00,1.00,234625.67,2.00,0.00,43.00,58.00,0.00
3560,E37DF44E,0.00,273+,106006.00,413.00,92.00,282.00,1842.00,2.00,0.00,0.00,16.00,0.00,0.00,42.00,94.00,0.00,1.00,50.00,5.00,86033.13,2.00,0.00,124.00,285.00,1.00
3561,E37E20F5,0.00,46,10465.00,23.00,49.00,13.00,167.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,9.00,0.00,1.00,39.00,1.00,333516.70,2.00,0.00,6.00,18.00,1.00
3562,E3BDF4ED,1.00,19,33770.00,98.00,53.00,100.00,1144.00,16.00,0.45,0.00,9.00,0.00,79.00,5.00,78.00,0.00,8.00,50.00,7.00,766958.79,1.00,0.00,52.00,83.00,1.00
3563,E3EBE7B6,1.00,20,23078.00,32.00,45.00,13.00,416.00,5.00,0.25,0.00,0.00,0.00,0.00,0.00,54.00,0.00,1.00,46.00,1.00,587766.73,2.00,0.00,13.00,21.00,0.00
3564,E3F4CCF2,0.00,57,45951.00,507.00,20.00,108.00,1178.00,100.00,0.56,0.00,41.00,0.00,82.00,0.00,30.00,0.00,32.00,50.00,5.00,169677.20,2.00,0.00,112.00,389.00,1.00
3565,E41D154E,1.00,19,89908.00,374.00,172.00,223.00,4624.00,18.00,1.57,0.00,5.00,0.00,102.50,63.00,511.00,0.00,1.00,50.00,7.00,219335.90,1.00,0.00,30.00,323.00,1.00
3566,E420B635,1.00,20,12834.00,82.00,17.00,52.00,316.00,13.00,0.62,0.00,2.00,0.00,0.00,1.00,11.00,0.00,1.00,50.00,2.00,529554.06,1.00,0.00,43.00,65.00,1.00
3567,E42E20EC,0.00,59,82351.00,157.00,0.00,198.00,977.00,0.00,0.00,0.00,5.00,0.00,43.00,10.00,103.00,0.00,50.00,50.00,5.00,284847.46,2.00,0.00,204.00,117.00,0.00
3568,E4540BEF,0.00,30,1081.00,10.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,8.00,892599.88,1.00,9.00,1.00,11.00,0.00
3569,E45413FD,1.00,16,34626.00,48.00,96.00,48.00,636.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,17.00,0.00,1.00,50.00,1.00,584557.30,2.00,0.00,7.00,44.00,1.00
3570,E464A9B0,1.00,20,14594.00,61.00,24.00,23.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,24.00,48.00,9.00,598928.13,2.00,0.00,8.00,51.00,0.00
3571,E466AAF3,0.00,57,79684.00,1287.00,0.00,411.00,1105.00,114.00,0.93,577.00,79.00,0.00,0.00,2.00,23.00,0.00,11.00,50.00,3.00,161869.34,1.00,0.00,615.00,1091.00,1.00
3572,E4727FF3,0.00,273+,60711.00,315.00,28.00,258.00,1962.00,71.00,0.69,33.00,16.00,0.00,35.50,34.00,193.00,0.00,36.00,50.00,9.00,344749.89,2.00,0.00,208.00,246.00,1.00
3573,E47408FE,1.00,21,2157.00,17.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,11.00,50.00,8.00,2137611.96,2.00,0.00,2.00,18.00,1.00
3574,E47542F4,0.00,273+,189419.00,2003.00,0.00,827.00,6934.00,438.00,0.59,227.00,125.00,0.00,0.00,0.00,74.00,0.00,50.00,50.00,6.00,136162.89,2.00,0.00,736.00,1591.00,1.00
3575,E47913FB,1.00,20,20779.00,10.00,50.00,1.00,294.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,1.00,50.00,6.00,325621.75,2.00,0.00,5.00,11.00,0.00
3576,E4A45390,1.00,15,25607.00,22.00,58.00,11.00,315.00,1.00,0.00,0.00,0.00,0.00,0.00,30.00,5.00,0.00,1.00,46.00,1.00,358924.04,2.00,0.00,7.00,21.00,1.00
3577,E4A55BEA,0.00,273+,50437.00,289.00,0.00,229.00,911.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,6.00,0.00,50.00,50.00,2.00,125415.91,2.00,0.00,24.00,220.00,0.00
3578,E4AD07F0,1.00,18,599.00,17.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,249484.77,1.00,0.00,2.00,18.00,0.00
3579,E4AD67F3,0.00,263+,23682.00,69.00,0.00,26.00,149.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,2.00,276111.83,1.00,0.00,4.00,60.00,1.00
3580,E4AE9B51,0.00,273+,80636.00,184.00,0.00,217.00,5208.00,16.00,0.78,0.00,35.00,0.00,1.86,138.00,1919.00,0.00,20.00,50.00,1.00,179816.82,2.00,0.00,59.00,153.00,1.00
3581,E4B01ABE,1.00,15,97064.00,471.00,39.00,484.00,1986.00,29.00,0.45,43.00,26.00,0.00,0.00,18.00,60.00,0.00,1.00,50.00,3.00,518665.93,1.00,0.00,236.00,348.00,1.00
3582,E4DF27FA,0.00,40,53.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,1.00,156.19,1.00,0.00,1.00,2.00,0.00
3583,E4EB6E6C,0.00,270+,85718.00,410.00,1.00,428.00,1362.00,5.00,4.00,0.00,35.00,0.00,0.00,17.00,18.00,0.00,1.00,50.00,9.00,218832.04,2.00,0.00,155.00,327.00,1.00
3584,E4F193D0,0.00,273+,50557.00,105.00,60.00,47.00,1803.00,1.00,0.00,0.00,4.00,0.00,0.00,18.00,87.00,0.00,1.00,50.00,10.00,78028.34,2.00,0.00,13.00,92.00,1.00
3585,E4F41EF4,0.00,273+,80202.00,540.00,9.00,363.00,2385.00,76.00,0.85,121.00,32.00,0.00,8.93,4.00,187.00,0.00,1.00,50.00,5.00,183261.03,2.00,0.00,374.00,418.00,1.00
3586,E510EF58,1.00,24,483.00,11.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,1.00,175405.44,2.00,0.00,1.00,12.00,1.00
3587,E51AACCD,1.00,15,587.00,6.00,0.00,2.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,50.00,50.00,7.00,262758.98,1.00,0.00,2.00,5.00,0.00
3588,E51AF0EE,0.00,117,21244.00,158.00,3.00,136.00,734.00,4.00,1.00,0.00,15.00,0.00,0.00,0.00,50.00,0.00,10.00,50.00,1.00,515952.63,2.00,0.00,30.00,121.00,1.00
3589,E52EFAF2,0.00,274+,5007.00,90.00,0.00,36.00,94.00,21.00,0.24,0.00,6.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,534712.19,1.00,0.00,27.00,77.00,0.00
3590,E530A3F3,1.00,22,2191.00,11.00,0.00,13.00,13.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,50.00,50.00,7.00,582724.89,2.00,0.00,6.00,10.00,0.00
3591,E534D8ED,0.00,271+,66273.00,390.00,0.00,408.00,989.00,0.00,0.00,306.00,7.00,0.00,15.38,5.00,32.00,0.00,50.00,50.00,5.00,247199.00,2.00,0.00,552.00,331.00,1.00
3592,E53C51FD,0.00,273+,24535.00,179.00,43.00,48.00,601.00,79.00,2.76,0.00,0.00,0.00,0.00,2.00,37.00,0.00,17.00,50.00,7.00,905973.76,2.00,0.00,34.00,155.00,1.00
3593,E54CA2F0,0.00,234,74251.00,202.00,2.00,234.00,1957.00,0.00,0.00,0.00,27.00,0.00,177.00,1.00,65.00,0.00,7.00,50.00,1.00,146121.68,2.00,0.00,30.00,164.00,1.00
3594,E554C6EE,1.00,26,55.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,7.00,60.88,0.00,0.00,1.00,2.00,0.00
3595,E555C6FA,1.00,19,1213.00,2.00,0.00,1.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,50.00,50.00,1.00,1341380.82,1.00,0.00,3.00,3.00,0.00
3596,E576CEEF,0.00,273+,89611.00,459.00,12.00,219.00,3279.00,0.00,0.00,0.00,21.00,0.00,32.64,29.00,75.00,0.00,1.00,50.00,6.00,255457.14,1.00,0.00,36.00,449.00,1.00
3597,E590D75E,1.00,23,1457.00,1.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,27.00,9.00,220.41,2.00,0.00,1.00,2.00,0.00
3598,E59BF009,1.00,18,32225.00,34.00,39.00,26.00,588.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,28.00,0.00,21.00,50.00,6.00,1461375.51,2.00,0.00,6.00,31.00,1.00
3599,E59EDAF8,0.00,272+,444154.00,91.00,1.00,148.00,1075.00,13.00,1.17,0.00,10.00,0.00,0.00,15.00,220.00,0.00,50.00,50.00,8.00,156995.85,2.00,0.00,61.00,76.00,1.00
3600,E59EDE2C,0.00,273+,32849.00,95.00,0.00,135.00,557.00,11.00,10.00,32.00,29.00,0.00,5.29,6.00,18.00,0.00,50.00,50.00,6.00,165643.04,2.00,0.00,96.00,83.00,1.00
3601,E5A9886C,0.00,273+,26255.00,379.00,4.00,248.00,719.00,167.00,0.90,262.00,13.00,0.00,0.00,0.00,33.00,0.00,7.00,50.00,7.00,412263.33,2.00,0.00,410.00,349.00,1.00
3602,E5CAE4F2,0.00,270+,106613.00,587.00,6.00,464.00,2247.00,64.00,1.06,131.00,37.00,0.00,15.62,1.00,52.00,0.00,45.00,50.00,10.00,197373.99,2.00,0.00,323.00,452.00,1.00
3603,E5D94BED,0.00,278+,52529.00,402.00,0.00,176.00,950.00,68.00,1.27,77.00,21.00,0.00,56.00,7.00,24.00,0.00,10.00,50.00,9.00,170133.86,1.00,0.00,201.00,329.00,1.00
3604,E5F1E6AF,0.00,273+,82559.00,418.00,0.00,229.00,2088.00,13.00,0.30,24.00,9.00,0.00,14.00,8.00,44.00,0.00,50.00,50.00,10.00,97987.67,1.00,0.00,321.00,290.00,1.00
3605,E61255EF,1.00,21,14562.00,151.00,41.00,26.00,380.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,35.00,0.00,1.00,50.00,7.00,769282.27,2.00,0.00,10.00,142.00,1.00
3606,E639B95C,1.00,21,14992.00,11.00,37.00,12.00,205.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,6.00,0.00,1.00,38.00,9.00,337087.89,2.00,0.00,8.00,12.00,0.00
3607,E6461AFF,0.00,273+,61480.00,1200.00,11.00,278.00,4529.00,190.00,0.17,162.00,69.00,0.00,0.00,0.00,264.00,0.00,37.00,50.00,5.00,85918.17,2.00,0.00,415.00,1036.00,1.00
3608,E64701FE,0.00,276+,1667.00,76.00,0.00,5.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,1406986.83,1.00,0.00,1.00,71.00,1.00
3609,E664F2ED,0.00,28,11634.00,45.00,17.00,15.00,1165.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,75.00,0.00,1.00,50.00,8.00,684232.81,2.00,0.00,11.00,43.00,1.00
3610,E674DBDE,1.00,19,54897.00,232.00,92.00,129.00,1004.00,0.00,0.00,0.00,8.00,0.00,0.00,253.00,13.00,0.00,1.00,50.00,3.00,225699.47,2.00,0.00,15.00,175.00,1.00
3611,E68E163C,0.00,156,50808.00,167.00,59.00,197.00,1268.00,0.00,0.00,0.00,13.00,0.00,226.00,27.00,72.00,0.00,1.00,50.00,1.00,989584.76,1.00,0.00,89.00,129.00,1.00
3612,E6A41709,0.00,274+,58753.00,294.00,0.00,285.00,1415.00,81.00,2.68,78.00,12.00,0.00,28.38,5.00,144.00,0.00,50.00,50.00,7.00,244512.93,1.00,0.00,180.00,239.00,1.00
3613,E6CDABFB,1.00,19,3844.00,81.00,2.00,8.00,79.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,6.00,0.00,46.00,50.00,2.00,613047.34,2.00,0.00,12.00,78.00,1.00
3614,E6CEADF4,1.00,20,903.00,27.00,0.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,32.00,50.00,5.00,2676497.54,1.00,0.00,1.00,28.00,1.00
3615,E6CEFEEB,0.00,271+,98871.00,202.00,54.00,304.00,2210.00,17.00,0.70,106.00,29.00,0.00,273.00,43.00,157.00,0.00,1.00,50.00,7.00,153264.40,2.00,0.00,145.00,164.00,1.00
3616,E6E127FA,0.00,274+,44119.00,208.00,1.00,179.00,599.00,2.00,0.00,0.00,14.00,0.00,0.00,17.00,64.00,0.00,50.00,50.00,3.00,235991.62,1.00,0.00,42.00,150.00,0.00
3617,E6EE4143,0.00,249,36735.00,163.00,0.00,154.00,506.00,3.00,0.50,0.00,22.00,0.00,20.25,0.00,27.00,0.00,50.00,50.00,2.00,418736.31,1.00,0.00,39.00,126.00,0.00
3618,E709EB68,1.00,22,30921.00,174.00,16.00,116.00,1019.00,9.00,0.80,72.00,5.00,0.00,0.00,0.00,103.00,0.00,1.00,50.00,10.00,386907.89,1.00,0.00,150.00,136.00,1.00
3619,E714A6EF,0.00,273+,34730.00,236.00,1.00,168.00,680.00,0.00,0.00,0.00,28.00,0.00,0.00,1.00,68.00,0.00,45.00,50.00,6.00,357244.50,2.00,0.00,65.00,179.00,1.00
3620,E71FE61F,0.00,271+,99045.00,404.00,3.00,255.00,3709.00,3.00,0.00,0.00,19.00,0.00,13.81,75.00,566.00,0.00,1.00,50.00,3.00,145606.55,2.00,0.00,176.00,346.00,1.00
3621,E72A5978,0.00,273+,123613.00,1012.00,0.00,483.00,2666.00,155.00,0.89,4.00,120.00,0.00,0.00,29.00,54.00,0.00,50.00,50.00,5.00,101277.51,2.00,0.00,176.00,770.00,1.00
3622,E73C60BC,1.00,15,76380.00,692.00,18.00,360.00,1572.00,99.00,0.90,142.00,47.00,0.00,33.50,2.00,26.00,0.00,43.00,50.00,2.00,176872.89,1.00,0.00,269.00,548.00,1.00
3623,E7544E79,0.00,274+,112052.00,352.00,149.00,247.00,3040.00,42.00,1.10,98.00,23.00,0.00,0.00,12.00,112.00,0.00,1.00,50.00,10.00,115165.09,1.00,0.00,206.00,280.00,1.00
3624,E756C9F3,0.00,85,23508.00,43.00,18.00,7.00,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,17.00,50.00,1.00,607405.58,2.00,0.00,3.00,43.00,1.00
3625,E7577054,0.00,273+,497.00,14.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,50.00,7.00,271837.03,1.00,0.00,1.00,15.00,1.00
3626,E7B4F1FA,1.00,18,8490.00,7.00,39.00,7.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00,1.00,32.00,1.00,179663.44,1.00,0.00,7.00,8.00,1.00
3627,E7B754A4,0.00,52,73518.00,525.00,6.00,392.00,3094.00,39.00,0.44,0.00,38.00,0.00,2.41,39.00,765.00,0.00,1.00,50.00,2.00,239353.08,1.00,0.00,115.00,376.00,1.00
3628,E7DDC8D7,0.00,273+,68187.00,753.00,2.00,340.00,2522.00,120.00,0.60,163.00,39.00,0.00,192.00,0.00,171.00,0.00,50.00,50.00,8.00,203858.45,2.00,0.00,491.00,564.00,1.00
3629,E7E1DD17,1.00,17,77802.00,310.00,120.00,167.00,1497.00,16.00,1.00,25.00,18.00,0.00,0.00,2.00,75.00,0.00,1.00,50.00,1.00,71799.51,2.00,0.00,100.00,236.00,1.00
3630,E810BD5A,1.00,19,290.00,5.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,2734106.63,2.00,0.00,2.00,5.00,0.00
3631,E8190CE1,0.00,25,8266.00,43.00,4.00,18.00,184.00,4.00,0.00,0.00,1.00,0.00,0.00,2.00,13.00,0.00,50.00,50.00,8.00,622414.56,1.00,0.00,12.00,34.00,0.00
3632,E81A8168,0.00,253,5776.00,83.00,0.00,17.00,243.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,7.00,0.00,48.00,50.00,1.00,161554.30,1.00,0.00,5.00,79.00,1.00
